,lat,lon,timestamp,amenity,name,tags
53,49.2753903,-123.1216407,2019-09-13T13:56:59.000-07:00,entertainment,Yaletown Distilling Company,"{'opening_hours': 'Tu-Th 12:00-17:00; Fr-Sa 12:30-20:00', 'addr:housenumber': '1128', 'name:en': 'Yaletown Distilling Company', 'addr:street': 'Hamilton Street', 'addr:city': 'Vancouver'}"
54,49.2752508,-123.1212681,2019-11-24T03:22:59.000-08:00,entertainment,The Distillery Bar,"{'addr:street': 'Mainland Street', 'addr:city': 'Vancouver'}"
55,49.103954,-122.734208,2017-02-13T22:17:57.000-08:00,entertainment,Clydesdale Coverdale,"{'addr:housenumber': '17630', 'name:en': 'Clydesdale Inn', 'addr:street': '56 Avenue'}"
56,49.2616715,-123.1007497,2012-05-29T19:57:38.000-07:00,entertainment,The Cascade,"{'addr:housenumber': '2616', 'website': 'http://thecascade.ca/', 'addr:street': 'Main Street'}"
57,49.104928,-122.658331,2013-05-10T03:47:11.000-07:00,entertainment,Baselines Pub,"{'outdoor_seating': 'yes', 'food': 'yes', 'smoking': 'outside'}"
58,49.0855287,-123.0848055,2010-06-10T23:31:20.000-07:00,entertainment,Genesis Theater,{}
59,49.2832515,-123.105379,2016-06-04T21:24:34.000-07:00,entertainment,Gringo,{}
60,49.2734049,-123.1582825,2019-07-03T23:50:39.000-07:00,entertainment,Kitsilano Showboat,{}
61,49.2665769,-123.2501701,2019-02-25T20:17:02.000-08:00,entertainment,The Pit,"{'toilets:wheelchair': 'yes', 'wheelchair': 'yes', 'addr:housenumber': '6133', 'website': 'https://www.ams.ubc.ca/foodanddrink/the-pit/', 'phone': '+1-604-822-6511', 'smoking': 'no', 'opening_hours': 'Mo,Tu,Th 11:30-23:00; We 11:30-02:00; Fr 11:30-01:00', 'addr:street': 'University Boulevard', 'layer': '-1'}"
62,49.2600139,-123.1153253,2016-06-08T19:49:13.000-07:00,entertainment,"Yuck, Yucks Comedy Club",{}
63,49.03348,-122.8007654,2017-02-14T20:25:30.000-08:00,entertainment,Rialto White Rock,{'website': 'http://www.hollywood3.ca/listings/rialto-white-rock/'}
64,49.2714968,-123.1006411,2017-08-22T06:13:26.000-07:00,entertainment,Dubh Linn Gate,"{'name:en': 'Dubh Linn Gate', 'addr:street': 'Main Street'}"
65,49.2287507,-123.0049404,2018-04-21T17:32:38.000-07:00,entertainment,Tea Plus,"{'addr:housenumber': '2122', 'name:en': 'Tea Plus'}"
66,49.2284585,-123.0049954,2017-03-22T04:32:40.000-07:00,entertainment,Bubble Waffle,"{'addr:housenumber': '2111', 'name:en': 'Bubble Waffle'}"
67,49.2288936,-123.0050917,2017-03-22T04:33:57.000-07:00,entertainment,The Juice Corner,"{'addr:housenumber': '2303', 'name:en': 'The Juice Corner'}"
68,49.2285714,-123.0049909,2017-03-22T04:32:34.000-07:00,entertainment,Paradise Juice,"{'addr:housenumber': '2117', 'name:en': 'Paradise Juice'}"
69,49.228504,-123.0051068,2017-03-22T04:32:43.000-07:00,entertainment,Cherry Tea & Icy Bar,"{'addr:housenumber': '2123', 'name:en': 'Cherry Tea & Icy Bar'}"
70,49.2287034,-123.0044511,2017-03-22T04:34:33.000-07:00,entertainment,Ginseng Spirit,"{'addr:housenumber': '2805', 'name:en': 'Ginseng Spirit'}"
71,49.2289043,-123.0052233,2017-03-22T04:34:00.000-07:00,entertainment,Shiny Tea,"{'addr:housenumber': '2211', 'name:en': 'Shiny Tea'}"
72,49.1862792,-122.9565359,2017-03-19T05:56:11.000-07:00,entertainment,Red Bar,{'name:en': 'Red Bar'}
73,49.2192031,-122.9697432,2017-03-19T05:57:23.000-07:00,entertainment,Hookan Lounge,{'name:en': 'Hookan Lounge'}
74,49.1860857,-122.8479254,2019-06-25T02:51:54.000-07:00,entertainment,Big Orange,{'name:en': 'Big Orange'}
75,49.2186352,-122.9554239,2017-03-20T15:56:12.000-07:00,entertainment,Menchies Frozen Yoghurt,{'name:en': 'Menchies Frozen Yoghurt'}
76,49.1898769,-122.8034853,2017-03-21T05:02:56.000-07:00,entertainment,Jugo Juice,{'name:en': 'Jugo Juice'}
77,49.1896519,-122.8034639,2017-03-21T05:05:33.000-07:00,entertainment,Yogen Fruz,{'name:en': 'Yogen Fruz'}
78,49.2898003,-123.1168924,2019-11-11T23:55:54.000-08:00,entertainment,Tap & Barrel,"{'website': 'http://tapandbarrel.com', 'payment:credit_cards': 'yes', 'diet:gluten_free': 'yes', 'addr:postcode': 'V6C 0C3', 'addr:unit': '76', 'addr:city': 'Vancouver', 'addr:housenumber': '1055', 'phone': '+1-604-235-9827', 'smoking': 'no', 'brewery': 'yes', 'outdoor_seating': 'yes', 'addr:street': 'Canada Place', 'payment:debit_cards': 'yes', 'email': 'convention@tapandbarrel.com'}"
79,49.1812101,-123.1370111,2019-09-13T13:57:03.000-07:00,entertainment,Millennium Karaoke,"{'addr:housenumber': '201-4451', 'addr:street': 'No. 3 Road', 'addr:city': 'Richmond'}"
80,49.2790349,-123.1235947,2017-09-15T20:53:37.000-07:00,entertainment,Johnnie Fox's,{'cuisine': 'irish'}
81,49.2023823,-122.9089811,2016-11-27T21:27:22.000-08:00,entertainment,Paramount Gentlemen's Club,"{'addr:housenumber': '652', 'website': 'http://www.paramountgirls.com/', 'phone': '+1-604-526-8675', 'smoking': 'no', 'opening_hours': 'Tu-Th 18:00-02:00; Fr-Sa 18:00-03:00; Su 20:00-02:00', 'addr:street': 'Columbia Street'}"
82,49.2787749,-123.1146836,2019-09-13T13:57:00.000-07:00,entertainment,The Post at 750,"{'addr:housenumber': '110-750', 'website': 'http://thepostat750.ca/', 'phone': '+1-604-674-8110', 'addr:street': 'Hamilton Street', 'addr:postcode': 'V6B 2R5', 'addr:city': 'Vancouver'}"
83,49.1970272,-123.1768478,2017-02-21T16:01:40.000-08:00,entertainment,Plaza Premium Lounge,{'name:en': 'Plaza Premium Lounge'}
84,49.3172364,-123.1082535,2019-09-13T13:57:03.000-07:00,entertainment,Pemberton Station Neighbourhood Pub,"{'addr:housenumber': '135', 'addr:street': 'Pemberton Avenue', 'addr:city': 'North Vancouver'}"
85,49.1947944,-123.1820219,2016-12-19T18:24:22.000-08:00,entertainment,Maple Leaf Lounge,"{'opening_hours': 'Mo-Su 05:00-23:30', 'name:fr': ""Salon feuille d'érable"", 'name:en': 'Maple Leaf Lounge'}"
86,49.1944125,-123.18181680000001,2019-06-22T22:48:02.000-07:00,entertainment,Plaza Premium Lounge,"{'opening_hours:signed': 'no', 'name:en': 'Plaza Premium Lounge'}"
87,49.19556,-123.1832043,2016-12-19T19:12:21.000-08:00,entertainment,Monk's Grill,"{'name:en': ""Monk's Grill""}"
88,49.2837396,-123.1184966,2016-04-06T00:13:12.000-07:00,entertainment,Prohibition,{}
89,49.3100753,-123.0825195,2018-10-26T20:30:55.000-07:00,entertainment,Green Leaf Brewing,"{'addr:housenumber': '123', 'website': 'http://www.greenleafbrew.com/', 'shop': 'alcohol', 'phone': '+1-604-984-8409', 'opening_hours': 'Mo-Th 11:00-22:00; Fr-Sa 11:00-23:00; Su 11:00-21:00', 'outdoor_seating': 'yes', 'addr:street': 'Carrie Cates Court', 'addr:postcode': 'V7M 3K7', 'addr:unit': '108', 'addr:city': 'North Vancouver'}"
90,49.2374083,-122.8703331,2013-07-29T17:57:20.000-07:00,entertainment,Woody's on Brunette,"{'addr:housenumber': '935', 'addr:street': 'Brunette Avenue', 'addr:postcode': 'V3K 1C8'}"
91,49.3742609,-123.2735244,2017-05-02T01:07:17.000-07:00,entertainment,Troller Ale House,{}
92,49.2468517,-123.1009139,2017-05-29T19:55:55.000-07:00,entertainment,The Shameful Tiki,{'name:en': 'The Shameful Tiki'}
93,49.2799921,-123.1197031,2020-03-08T23:06:19.000-07:00,entertainment,Hollywood North,"{'addr:province': 'BC', 'addr:street': 'Seymour Street', 'addr:city': 'Vancouver'}"
94,49.2803131,-123.1216797,2019-07-23T23:08:00.000-07:00,entertainment,Cinema Public House,{'outdoor_seating': 'yes'}
95,49.2801451,-123.1313539,2019-09-13T13:56:58.000-07:00,entertainment,Playhouse Nightclub,"{'addr:housenumber': '1240', 'addr:street': 'Thurlow Street', 'addr:city': 'Vancouver'}"
96,49.2793851,-123.1299155,2019-09-13T13:56:58.000-07:00,entertainment,Celebrities,"{'addr:housenumber': '1022', 'addr:street': 'Davie Street', 'addr:city': 'Vancouver'}"
97,49.2829389,-123.115118,2019-09-18T23:00:49.000-07:00,entertainment,Railway Club,"{'addr:housenumber': '579', 'website': 'http://www.therailwayclub.com', 'addr:street': 'Dunsmuir Street', 'disused': 'yes', 'addr:city': 'Vancouver'}"
98,49.2098186,-123.1157123,2019-02-20T02:36:04.000-08:00,entertainment,Cineplex Cinemas Marine Gateway and VIP,"{'addr:housenumber': '452', 'website': 'https://www.cineplex.com/Theatre/cineplex-cinemas-marine-gateway-and-vip', 'phone': '+1-604-630-0414', 'addr:street': 'South West Marine Drive', 'is_in:city': 'Vancouver', 'addr:postcode': 'V5X 0C3', 'operator': 'Cineplex'}"
99,49.0488705,-122.2894714,2018-10-29T13:29:16.000-07:00,entertainment,The Polly Fox,"{'addr:housenumber': '33780', 'alt_name': 'The Polly Fox Bakery & Bistro', 'website': 'http://www.thepollyfox.com', 'shop': 'bakery', 'amenity:cafe': 'yes', 'addr:street': 'Essendene Avenue', 'entrance': 'yes', 'addr:postcode': 'V2S 2H2', 'addr:unit': '130'}"
100,49.0466407,-122.3687569,2016-12-24T17:13:22.000-08:00,entertainment,Red21,"{'opening_hours': '10:00-23:00', 'description': 'Gaming Tap + Grill', 'website': 'http://www.playtimegaming.ca/abbotsford-dining'}"
101,49.2759064,-123.1278016,2017-07-01T23:58:29.000-07:00,entertainment,Yale Hotel,{'name:en': 'Yale Hotel'}
102,49.2265781,-123.000636,2018-04-21T18:41:25.000-07:00,entertainment,Yogen Fruz,"{'level': '0', 'name:en': 'Yogen Fruz'}"
103,49.2813339,-123.0454428,2019-09-13T13:56:58.000-07:00,entertainment,PressBox Pub,"{'diet:vegetarian': 'yes', 'addr:housenumber': '2889', 'addr:street': 'East Hastings Street', 'addr:postcode': 'V5K 5C5', 'addr:city': 'Vancouver'}"
104,49.2769121,-123.0805868,2018-10-26T20:30:57.000-07:00,entertainment,Luppolo Tasting Room,"{'addr:housenumber': '1123', 'shop': 'alcohol', 'phone': '+1-604-255-4997', 'opening_hours': 'Su 12:00-22:00; Mo-Tu 15:00-22:00; We-Th 15:00-23:00; Fr 11:30-00:00; Sa 12:00-00:00', 'outdoor_seating': 'no', 'addr:street': 'Venables Street', 'addr:postcode': 'V6A 2C3', 'email': 'info@luppolobrewing.ca', 'addr:city': 'Vancouver'}"
105,49.1969254,-123.1770082,2018-06-11T19:38:42.000-07:00,entertainment,Plaza Premium Lounge,"{'opening_hours': 'Mo-Su 04:30-20:00', 'name:en': 'Plaza Premium Lounge'}"
106,49.279512,-123.1204403,2019-07-17T18:32:17.000-07:00,entertainment,Uva,"{'opening_hours': 'Mo-Su 14:00-00:00', 'addr:housenumber': '900', 'website': 'http://www.uvavancouver.com', 'addr:street': 'Seymour St', 'phone': '+1-604-632-9560'}"
107,49.267356,-123.1110469,2018-10-26T20:30:54.000-07:00,entertainment,Big Rock Urban Eatery,"{'opening_hours': 'Mo-We 11:00-22:00; Th-Fr 11:00-23:00; Sa 12:00-23:00; Su 12:00-22:00', 'website': 'https://bigrockbeer.com/big-rock-urban/big-rock-urban-overview/', 'outdoor_seating': 'no', 'phone': '+1-604-708-8311', 'email': 'info.BRU@bigrockbeer.com'}"
108,49.2767582,-123.1201461,2019-09-13T13:57:02.000-07:00,entertainment,Fayuca,"{'addr:housenumber': '1011', 'name:en': 'Fayuca', 'addr:street': 'Hamilton Street', 'addr:city': 'Vancouver'}"
109,49.219935,-122.6498708,2019-09-13T13:57:02.000-07:00,entertainment,Shooter's Tap House,"{'addr:housenumber': '20644', 'addr:street': 'Dewdney Trunk Road', 'addr:city': 'Maple Ridge'}"
110,49.2835624,-123.1038811,2019-03-22T02:53:48.000-07:00,entertainment,The Portside Pub,"{'addr:housenumber': '7', 'website': 'https://theportsidepub.com/', 'phone': '+1-604-559-6333', 'opening_hours': 'Mo-Th 17:00-02:00; Fr 16:30-03:00; Sa 17:00-03:00; Su 20:00-02:00', 'addr:street': 'Alexander Street', 'addr:postcode': 'V6A 1E9'}"
111,49.2717552,-123.1060666,2018-06-20T15:12:34.000-07:00,entertainment,Tap & Barrel,"{'addr:housenumber': '1', 'website': 'http://tapandbarrel.com', 'phone': '+1-604-685-2223', 'level': '0', 'outdoor_seating': 'yes', 'addr:street': 'Athletes Way', 'addr:postcode': 'V5Y 0B1', 'email': 'village@tapandbarrel.com', 'addr:city': 'Vancouver'}"
112,49.2251023,-122.997148,2019-07-05T05:09:00.000-07:00,entertainment,Firefighters' Public House,"{'delivery': 'yes', 'website': 'http://www.firefightersclub.com', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'cuisine': 'american', 'addr:postcode': 'V5H 3E8', 'takeaway': 'yes', 'diet:vegetarian': 'yes', 'addr:housenumber': '6515', 'phone': '+1-604-437-1118', 'smoking': 'no', 'opening_hours': 'Mo-We 11:30-22:00; Th-Sa 11:30-22:30; Su 09:00-21:00', 'outdoor_seating': 'yes', 'addr:street': 'Bonsor Avenue'}"
113,49.2231427,-122.9815705,2019-07-04T05:52:54.000-07:00,entertainment,Great Bear Pub,"{'addr:housenumber': '5665', 'website': 'http://www.greatbearpub.com', 'internet_access': 'wlan', 'internet_access:fee': 'no', 'addr:street': 'Kingsway', 'addr:postcode': 'V5H 2G4'}"
114,49.1236207,-123.1834451,2018-09-24T02:13:58.000-07:00,entertainment,Catch Kitchen + Bar,{'cuisine': 'vegan;fish;burger;regional;grill;seafood;pasta;noodles;fish_and_chips;chicken;barbecue'}
115,49.222099299999996,-122.9817263,2019-09-13T13:57:04.000-07:00,entertainment,Gal Chae Karaoke,"{'addr:housenumber': '5679', 'addr:street': 'Imperial Street', 'addr:city': 'Burnaby'}"
116,49.2790584,-123.1230287,2015-09-09T04:42:41.000-07:00,entertainment,The Belmont,{'website': 'http://belmontbar.com'}
117,49.2772912,-123.1257259,2019-10-28T15:41:35.000-07:00,entertainment,Aura,"{'addr:housenumber': '1180', 'website': 'https://auravancouver.ca/', 'phone': '+1-604-688-8889', 'smoking': 'no', 'opening_hours': 'Fr-Su 22:00-03:00', 'addr:street': 'Granville Street', 'addr:postcode': 'V6Z 1L8', 'addr:city': 'Vancouver'}"
118,49.2725892,-123.1487921,2015-09-14T00:29:26.000-07:00,entertainment,Corduroy,{'addr:street': 'Cornwall Avenue'}
